# Coding: utf-8
# File format version: 7
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2014-12-31T00:00:00.0
# Date end (ISO 8601): 2019-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 37.4312
# Longitude (positive East, ISO 19115): -6.2603
# Altitude (m): 73.00
# Elevation of CAMS cell (m): 230.54
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 1 min 0 s
# noValue: nan
# File generated on: 2026-02-11
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#12. sza. Solar zenithal angle for the middle of the summarization (deg)
#13. summer/winter split. 1.0 means summer, 0.0 means winter
#14. tco3. Total column content of ozone (Dobson unit)
#15. tcwv. Total column content of water vapour (kg/m2)
#16. AOD BC. Partial aerosol optical depth at 550 nm for black carbon
#17. AOD DU. Partial aerosol optical depth at 550 nm for dust
#18. AOD SS. Partial aerosol optical depth at 550 nm for sea salt
#19. AOD OR. Partial aerosol optical depth at 550 nm for organic matter
#20. AOD SU. Partial aerosol optical depth at 550 nm for sulphate
#21. AOD NI. Partial aerosol optical depth at 550 nm for nitrate
#22. AOD AM. Partial aerosol optical depth at 550 nm for ammonium
#23. AOD SO. Partial aerosol optical depth at 550 nm for secondary organic
#24. alpha. Angstroem coefficient for aerosol. Obsolete (value is always nan)
#25. Snow_probability of the pixel (percentage from 0 to 100, value of the nearest acquisition time of the pixel) -1=no value
#26. fiso. MODIS-like BRDF parameter fiso
#27. fvol. MODIS-like BRDF parameter fvol
#28. fgeo. MODIS-like BRDF parameter fgeo
#29. albedo. Ground albedo
#30. Cloud optical depth (value from 0 to 500, value of the nearest acquisition time of the pixel) nan=no value
#31. Cloud coverage of the pixel (percentage from 0 to 100, value of the nearest acquisition time of the pixel) -1=no value
#32. Cloud type (value of the nearest acquisition time of the pixel) -1=no value 0=no clouds 5=low-level cloud 6=medium-level cloud 7=high-level cloud 8=thin cloud
#33. GHI no corr. Global irradiation without bias correction on horizontal plane at ground level (obsolete)
#34. BHI no corr. Beam irradiation without bias correction on horizontal plane at ground level (obsolete)
#35. DHI no corr. Diffuse irradiation without bias correction on horizontal plane at ground level (obsolete)
#36. BNI no corr. Beam irradiation without bias correction on mobile plane following the sun at normal incidence (obsolete)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability;sza;summer/winter split;tco3;tcwv;AOD BC;AOD DU;AOD SS;AOD OR;AOD SU;AOD NI;AOD AM;AOD SO;alpha;Snow probability;fiso;fvol;fgeo;albedo;Cloud optical depth;Cloud coverage;Cloud type;GHI no corr;BHI no corr;DHI no corr;BNI no corr
2014-12-31T13:00:00.0/2014-12-31T13:01:00.0;11.3786;8.9653;7.9857;0.9796;16.4666;8.9653;7.9857;0.9796;16.4666;1.0000;60.9900;0.0080;293.0937;4.8958;0.0011;0.0000;0.0014;0.0092;0.0061;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1504;0.000000;0;0;8.9653;7.9857;0.9796;16.4666
2014-12-31T13:01:00.0/2014-12-31T13:02:00.0;11.3679;8.9555;7.9762;0.9793;16.4626;8.9555;7.9762;0.9793;16.4626;1.0000;61.0199;0.0080;293.0721;4.8975;0.0011;0.0000;0.0014;0.0092;0.0061;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1504;0.000000;0;0;8.9555;7.9762;0.9793;16.4626
2014-12-31T13:02:00.0/2014-12-31T13:03:00.0;11.3569;8.9455;7.9665;0.9790;16.4584;8.9455;7.9665;0.9790;16.4584;1.0000;61.0506;0.0080;293.0506;4.8992;0.0011;0.0000;0.0014;0.0092;0.0061;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1504;0.000000;0;0;8.9455;7.9665;0.9790;16.4584
2014-12-31T13:03:00.0/2014-12-31T13:04:00.0;11.3455;8.9352;7.9564;0.9787;16.4541;8.9352;7.9564;0.9787;16.4541;1.0000;61.0823;0.0080;293.0290;4.9009;0.0011;0.0000;0.0014;0.0092;0.0061;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1505;0.000000;0;0;8.9352;7.9564;0.9787;16.4541
2014-12-31T13:04:00.0/2014-12-31T13:05:00.0;11.3339;8.9245;7.9461;0.9784;16.4497;8.9245;7.9461;0.9784;16.4497;1.0000;61.1149;0.0080;293.0074;4.9026;0.0011;0.0000;0.0014;0.0092;0.0061;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1505;0.000000;0;0;8.9245;7.9461;0.9784;16.4497
2014-12-31T13:05:00.0/2014-12-31T13:06:00.0;11.3219;8.9136;7.9356;0.9781;16.4452;8.9136;7.9356;0.9781;16.4452;1.0000;61.1483;0.0080;292.9859;4.9043;0.0011;0.0000;0.0014;0.0092;0.0061;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1505;0.000000;0;0;8.9136;7.9356;0.9781;16.4452
2014-12-31T13:06:00.0/2014-12-31T13:07:00.0;11.3095;8.9025;7.9247;0.9778;16.4406;8.9024;7.9247;0.9778;16.4406;1.0000;61.1826;0.0080;292.9643;4.9060;0.0011;0.0000;0.0014;0.0092;0.0062;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1505;0.000000;0;0;8.9024;7.9247;0.9778;16.4406
2014-12-31T13:07:00.0/2014-12-31T13:08:00.0;11.2969;8.8910;7.9136;0.9774;16.4359;8.8910;7.9136;0.9774;16.4359;1.0000;61.2179;0.0080;292.9427;4.9077;0.0011;0.0000;0.0014;0.0092;0.0062;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1506;0.000000;0;0;8.8910;7.9136;0.9774;16.4359
2014-12-31T13:08:00.0/2014-12-31T13:09:00.0;11.2840;8.8792;7.9022;0.9770;16.4311;8.8792;7.9022;0.9770;16.4311;1.0000;61.2540;0.0080;292.9212;4.9095;0.0011;0.0000;0.0014;0.0092;0.0062;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1506;0.000000;0;0;8.8792;7.9022;0.9770;16.4311
2014-12-31T13:09:00.0/2014-12-31T13:10:00.0;11.2707;8.8672;7.8905;0.9767;16.4261;8.8672;7.8905;0.9767;16.4261;1.0000;61.2909;0.0080;292.8996;4.9112;0.0011;0.0000;0.0014;0.0092;0.0062;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1506;0.000000;0;0;8.8672;7.8905;0.9767;16.4261
2014-12-31T13:10:00.0/2014-12-31T13:11:00.0;11.2571;8.8548;7.8785;0.9763;16.4211;8.8548;7.8785;0.9763;16.4211;1.0000;61.3288;0.0080;292.8780;4.9129;0.0011;0.0000;0.0014;0.0092;0.0062;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1506;0.000000;0;0;8.8548;7.8785;0.9763;16.4211
2014-12-31T13:11:00.0/2014-12-31T13:12:00.0;11.2431;8.8422;7.8663;0.9759;16.4159;8.8422;7.8663;0.9759;16.4159;1.0000;61.3675;0.0080;292.8565;4.9146;0.0011;0.0000;0.0014;0.0092;0.0062;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1507;0.000000;0;0;8.8422;7.8663;0.9759;16.4159
2014-12-31T13:12:00.0/2014-12-31T13:13:00.0;11.2289;8.8293;7.8538;0.9755;16.4106;8.8293;7.8538;0.9755;16.4106;1.0000;61.4072;0.0080;292.8349;4.9163;0.0011;0.0000;0.0014;0.0092;0.0062;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1507;0.000000;0;0;8.8293;7.8538;0.9755;16.4106
2014-12-31T13:13:00.0/2014-12-31T13:14:00.0;11.2144;8.8161;7.8411;0.9751;16.4052;8.8161;7.8411;0.9751;16.4052;1.0000;61.4476;0.0080;292.8134;4.9180;0.0011;0.0000;0.0014;0.0092;0.0062;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1507;0.000000;0;0;8.8161;7.8411;0.9751;16.4052
2014-12-31T13:14:00.0/2014-12-31T13:15:00.0;11.1995;8.8026;7.8280;0.9746;16.3996;8.8026;7.8280;0.9746;16.3996;1.0000;61.4890;0.0080;292.7918;4.9197;0.0011;0.0000;0.0014;0.0092;0.0062;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1508;0.000000;0;0;8.8026;7.8280;0.9746;16.3996
2014-12-31T13:15:00.0/2014-12-31T13:16:00.0;11.1843;8.7889;7.8147;0.9742;16.3940;8.7889;7.8147;0.9742;16.3940;1.0000;61.5312;0.0080;292.7702;4.9214;0.0011;0.0000;0.0014;0.0092;0.0063;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1508;0.000000;0;0;8.7889;7.8147;0.9742;16.3940
2014-12-31T13:16:00.0/2014-12-31T13:17:00.0;11.1687;8.7748;7.8011;0.9737;16.3882;8.7748;7.8011;0.9737;16.3882;1.0000;61.5743;0.0080;292.7487;4.9231;0.0011;0.0000;0.0014;0.0092;0.0063;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1508;0.000000;0;0;8.7748;7.8011;0.9737;16.3882
2014-12-31T13:17:00.0/2014-12-31T13:18:00.0;11.1529;8.7605;7.7872;0.9732;16.3824;8.7605;7.7872;0.9732;16.3824;1.0000;61.6183;0.0080;292.7271;4.9248;0.0011;0.0000;0.0014;0.0092;0.0063;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1509;0.000000;0;0;8.7605;7.7872;0.9732;16.3824
2014-12-31T13:18:00.0/2014-12-31T13:19:00.0;11.1368;8.7459;7.7731;0.9728;16.3763;8.7459;7.7731;0.9728;16.3763;1.0000;61.6631;0.0080;292.7055;4.9265;0.0011;0.0000;0.0014;0.0092;0.0063;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1509;0.000000;0;0;8.7459;7.7731;0.9728;16.3763
2014-12-31T13:19:00.0/2014-12-31T13:20:00.0;11.1203;8.7310;7.7587;0.9723;16.3702;8.7310;7.7587;0.9723;16.3702;1.0000;61.7088;0.0080;292.6840;4.9282;0.0011;0.0000;0.0014;0.0092;0.0063;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1509;0.000000;0;0;8.7310;7.7587;0.9723;16.3702
2014-12-31T13:20:00.0/2014-12-31T13:21:00.0;11.1035;8.7158;7.7440;0.9718;16.3640;8.7158;7.7440;0.9718;16.3640;1.0000;61.7554;0.0080;292.6624;4.9300;0.0011;0.0000;0.0014;0.0093;0.0063;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1510;0.000000;0;0;8.7158;7.7440;0.9718;16.3640
2014-12-31T13:21:00.0/2014-12-31T13:22:00.0;11.0864;8.7003;7.7291;0.9712;16.3576;8.7003;7.7291;0.9712;16.3576;1.0000;61.8028;0.0080;292.6409;4.9317;0.0011;0.0000;0.0014;0.0093;0.0063;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1510;0.000000;0;0;8.7003;7.7291;0.9712;16.3576
2014-12-31T13:22:00.0/2014-12-31T13:23:00.0;11.0689;8.6846;7.7139;0.9707;16.3511;8.6846;7.7139;0.9707;16.3511;1.0000;61.8511;0.0080;292.6193;4.9334;0.0011;0.0000;0.0014;0.0093;0.0063;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1510;0.000000;0;0;8.6846;7.7139;0.9707;16.3511
2014-12-31T13:23:00.0/2014-12-31T13:24:00.0;11.0512;8.6686;7.6984;0.9702;16.3445;8.6686;7.6984;0.9702;16.3445;1.0000;61.9002;0.0080;292.5977;4.9351;0.0011;0.0000;0.0014;0.0093;0.0063;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1511;0.000000;0;0;8.6686;7.6984;0.9702;16.3445
2014-12-31T13:24:00.0/2014-12-31T13:25:00.0;11.0331;8.6523;7.6827;0.9696;16.3378;8.6523;7.6827;0.9696;16.3378;1.0000;61.9502;0.0080;292.5762;4.9368;0.0011;0.0000;0.0014;0.0093;0.0064;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1511;0.000000;0;0;8.6523;7.6827;0.9696;16.3378
2014-12-31T13:25:00.0/2014-12-31T13:26:00.0;11.0148;8.6357;7.6666;0.9690;16.3309;8.6357;7.6666;0.9690;16.3309;1.0000;62.0011;0.0080;292.5546;4.9385;0.0011;0.0000;0.0014;0.0093;0.0064;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1512;0.000000;0;0;8.6357;7.6666;0.9690;16.3309
2014-12-31T13:26:00.0/2014-12-31T13:27:00.0;10.9961;8.6188;7.6503;0.9685;16.3239;8.6188;7.6503;0.9685;16.3239;1.0000;62.0528;0.0080;292.5330;4.9402;0.0011;0.0000;0.0014;0.0093;0.0064;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1512;0.000000;0;0;8.6188;7.6503;0.9685;16.3239
2014-12-31T13:27:00.0/2014-12-31T13:28:00.0;10.9771;8.6017;7.6338;0.9679;16.3168;8.6017;7.6338;0.9679;16.3168;1.0000;62.1053;0.0080;292.5115;4.9419;0.0011;0.0000;0.0014;0.0093;0.0064;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1512;0.000000;0;0;8.6017;7.6338;0.9679;16.3168
2014-12-31T13:28:00.0/2014-12-31T13:29:00.0;10.9577;8.5842;7.6170;0.9673;16.3096;8.5842;7.6170;0.9673;16.3096;1.0000;62.1587;0.0080;292.4899;4.9436;0.0011;0.0000;0.0014;0.0093;0.0064;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1513;0.000000;0;0;8.5842;7.6170;0.9673;16.3096
2014-12-31T13:29:00.0/2014-12-31T13:30:00.0;10.9381;8.5665;7.5999;0.9666;16.3022;8.5665;7.5999;0.9666;16.3022;1.0000;62.2129;0.0080;292.4683;4.9453;0.0011;0.0000;0.0014;0.0093;0.0064;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1513;0.000000;0;0;8.5665;7.5999;0.9666;16.3022
2014-12-31T13:30:00.0/2014-12-31T13:31:00.0;10.9181;8.5485;7.5825;0.9660;16.2948;8.5485;7.5825;0.9660;16.2948;1.0000;62.2680;0.0080;292.4468;4.9470;0.0011;0.0000;0.0014;0.0093;0.0064;0.0000;0.0000;0.0000;nan;0;0.1753;0.0604;0.0291;0.1514;0.000000;0;0;8.5485;7.5825;0.9660;16.2948
2014-12-31T13:31:00.0/2014-12-31T13:32:00.0;10.8979;8.5303;7.5649;0.9654;16.2871;8.5303;7.5649;0.9654;16.2871;1.0000;62.3239;0.0080;292.4252;4.9487;0.0011;0.0000;0.0014;0.0093;0.0064;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1514;0.000000;0;0;8.5303;7.5649;0.9654;16.2871
2014-12-31T13:32:00.0/2014-12-31T13:33:00.0;10.8773;8.5117;7.5471;0.9647;16.2794;8.5117;7.5471;0.9647;16.2794;1.0000;62.3806;0.0080;292.4037;4.9505;0.0011;0.0000;0.0014;0.0093;0.0065;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1514;0.000000;0;0;8.5117;7.5471;0.9647;16.2794
2014-12-31T13:33:00.0/2014-12-31T13:34:00.0;10.8564;8.4929;7.5289;0.9640;16.2715;8.4929;7.5289;0.9640;16.2715;1.0000;62.4382;0.0080;292.3821;4.9522;0.0011;0.0000;0.0014;0.0093;0.0065;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1515;0.000000;0;0;8.4929;7.5289;0.9640;16.2715
2014-12-31T13:34:00.0/2014-12-31T13:35:00.0;10.8352;8.4738;7.5105;0.9633;16.2635;8.4738;7.5105;0.9633;16.2635;1.0000;62.4966;0.0080;292.3605;4.9539;0.0011;0.0000;0.0014;0.0093;0.0065;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1515;0.000000;0;0;8.4738;7.5105;0.9633;16.2635
2014-12-31T13:35:00.0/2014-12-31T13:36:00.0;10.8137;8.4545;7.4918;0.9626;16.2554;8.4545;7.4918;0.9626;16.2554;1.0000;62.5558;0.0080;292.3390;4.9556;0.0011;0.0000;0.0014;0.0093;0.0065;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1516;0.000000;0;0;8.4545;7.4918;0.9626;16.2554
2014-12-31T13:36:00.0/2014-12-31T13:37:00.0;10.7918;8.4348;7.4729;0.9619;16.2471;8.4348;7.4729;0.9619;16.2471;1.0000;62.6159;0.0080;292.3174;4.9573;0.0011;0.0000;0.0014;0.0093;0.0065;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1516;0.000000;0;0;8.4348;7.4729;0.9619;16.2471
2014-12-31T13:37:00.0/2014-12-31T13:38:00.0;10.7697;8.4149;7.4537;0.9612;16.2387;8.4149;7.4537;0.9612;16.2387;1.0000;62.6768;0.0080;292.2958;4.9590;0.0011;0.0000;0.0014;0.0093;0.0065;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1517;0.000000;0;0;8.4149;7.4537;0.9612;16.2387
2014-12-31T13:38:00.0/2014-12-31T13:39:00.0;10.7472;8.3947;7.4342;0.9605;16.2301;8.3947;7.4342;0.9605;16.2301;1.0000;62.7385;0.0080;292.2743;4.9607;0.0011;0.0000;0.0014;0.0093;0.0065;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1517;0.000000;0;0;8.3947;7.4342;0.9605;16.2301
2014-12-31T13:39:00.0/2014-12-31T13:40:00.0;10.7244;8.3742;7.4145;0.9597;16.2214;8.3742;7.4145;0.9597;16.2214;1.0000;62.8010;0.0080;292.2527;4.9624;0.0011;0.0000;0.0014;0.0093;0.0065;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1518;0.000000;0;0;8.3742;7.4145;0.9597;16.2214
2014-12-31T13:40:00.0/2014-12-31T13:41:00.0;10.7014;8.3535;7.3946;0.9589;16.2126;8.3535;7.3946;0.9589;16.2126;1.0000;62.8644;0.0080;292.2311;4.9641;0.0011;0.0000;0.0014;0.0093;0.0065;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1518;0.000000;0;0;8.3535;7.3946;0.9589;16.2126
2014-12-31T13:41:00.0/2014-12-31T13:42:00.0;10.6780;8.3325;7.3743;0.9582;16.2037;8.3325;7.3743;0.9582;16.2037;1.0000;62.9285;0.0080;292.2096;4.9658;0.0011;0.0000;0.0014;0.0093;0.0066;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1519;0.000000;0;0;8.3325;7.3743;0.9582;16.2037
2014-12-31T13:42:00.0/2014-12-31T13:43:00.0;10.6543;8.3112;7.3538;0.9574;16.1946;8.3112;7.3538;0.9574;16.1946;1.0000;62.9935;0.0080;292.1880;4.9675;0.0011;0.0000;0.0014;0.0093;0.0066;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1519;0.000000;0;0;8.3112;7.3538;0.9574;16.1946
2014-12-31T13:43:00.0/2014-12-31T13:44:00.0;10.6303;8.2896;7.3331;0.9566;16.1853;8.2896;7.3331;0.9566;16.1853;1.0000;63.0593;0.0080;292.1665;4.9692;0.0011;0.0000;0.0014;0.0093;0.0066;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1520;0.000000;0;0;8.2896;7.3331;0.9566;16.1853
2014-12-31T13:44:00.0/2014-12-31T13:45:00.0;10.6060;8.2678;7.3120;0.9557;16.1759;8.2678;7.3120;0.9557;16.1759;1.0000;63.1258;0.0080;292.1449;4.9710;0.0011;0.0000;0.0014;0.0093;0.0066;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1520;0.000000;0;0;8.2678;7.3120;0.9557;16.1759
2014-12-31T13:45:00.0/2014-12-31T13:46:00.0;10.5813;8.2457;7.2908;0.9549;16.1664;8.2457;7.2908;0.9549;16.1664;1.0000;63.1932;0.0080;292.1233;4.9727;0.0011;0.0000;0.0014;0.0093;0.0066;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1521;0.000000;0;0;8.2457;7.2908;0.9549;16.1664
2014-12-31T13:46:00.0/2014-12-31T13:47:00.0;10.5564;8.2233;7.2693;0.9541;16.1568;8.2233;7.2693;0.9541;16.1568;1.0000;63.2614;0.0080;292.1018;4.9744;0.0011;0.0000;0.0014;0.0093;0.0066;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1521;0.000000;0;0;8.2233;7.2693;0.9541;16.1568
2014-12-31T13:47:00.0/2014-12-31T13:48:00.0;10.5312;8.2007;7.2475;0.9532;16.1470;8.2007;7.2475;0.9532;16.1470;1.0000;63.3304;0.0080;292.0802;4.9761;0.0011;0.0000;0.0014;0.0093;0.0066;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1522;0.000000;0;0;8.2007;7.2475;0.9532;16.1470
2014-12-31T13:48:00.0/2014-12-31T13:49:00.0;10.5056;8.1778;7.2254;0.9523;16.1370;8.1778;7.2254;0.9523;16.1370;1.0000;63.4002;0.0080;292.0586;4.9778;0.0011;0.0000;0.0014;0.0093;0.0066;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1522;0.000000;0;0;8.1778;7.2254;0.9523;16.1370
2014-12-31T13:49:00.0/2014-12-31T13:50:00.0;10.4798;8.1546;7.2031;0.9514;16.1269;8.1546;7.2031;0.9514;16.1269;1.0000;63.4708;0.0080;292.0371;4.9795;0.0011;0.0000;0.0014;0.0093;0.0066;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1523;0.000000;0;0;8.1546;7.2031;0.9514;16.1269
2014-12-31T13:50:00.0/2014-12-31T13:51:00.0;10.4536;8.1311;7.1806;0.9505;16.1167;8.1311;7.1806;0.9505;16.1166;1.0000;63.5421;0.0080;292.0155;4.9812;0.0011;0.0000;0.0014;0.0093;0.0067;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1523;0.000000;0;0;8.1311;7.1806;0.9505;16.1166
2014-12-31T13:51:00.0/2014-12-31T13:52:00.0;10.4272;8.1074;7.1578;0.9496;16.1062;8.1074;7.1578;0.9496;16.1062;1.0000;63.6143;0.0080;291.9939;4.9829;0.0011;0.0000;0.0014;0.0093;0.0067;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1524;0.000000;0;0;8.1074;7.1578;0.9496;16.1062
2014-12-31T13:52:00.0/2014-12-31T13:53:00.0;10.4004;8.0834;7.1348;0.9487;16.0957;8.0834;7.1348;0.9487;16.0957;1.0000;63.6872;0.0080;291.9724;4.9846;0.0011;0.0000;0.0014;0.0093;0.0067;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1525;0.000000;0;0;8.0834;7.1348;0.9487;16.0957
2014-12-31T13:53:00.0/2014-12-31T13:54:00.0;10.3733;8.0592;7.1115;0.9477;16.0850;8.0592;7.1115;0.9477;16.0850;1.0000;63.7610;0.0080;291.9508;4.9863;0.0011;0.0000;0.0014;0.0093;0.0067;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1525;0.000000;0;0;8.0592;7.1115;0.9477;16.0850
2014-12-31T13:54:00.0/2014-12-31T13:55:00.0;10.3459;8.0347;7.0879;0.9468;16.0741;8.0347;7.0879;0.9468;16.0741;1.0000;63.8355;0.0080;291.9293;4.9880;0.0011;0.0000;0.0014;0.0093;0.0067;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1526;0.000000;0;0;8.0347;7.0879;0.9468;16.0741
2014-12-31T13:55:00.0/2014-12-31T13:56:00.0;10.3183;8.0099;7.0641;0.9458;16.0631;8.0099;7.0641;0.9458;16.0631;1.0000;63.9108;0.0080;291.9077;4.9897;0.0011;0.0000;0.0014;0.0093;0.0067;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1526;0.000000;0;0;8.0099;7.0641;0.9458;16.0631
2014-12-31T13:56:00.0/2014-12-31T13:57:00.0;10.2903;7.9848;7.0400;0.9448;16.0520;7.9848;7.0400;0.9448;16.0520;1.0000;63.9868;0.0080;291.8861;4.9915;0.0011;0.0000;0.0014;0.0093;0.0067;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1527;0.000000;0;0;7.9848;7.0400;0.9448;16.0520
2014-12-31T13:57:00.0/2014-12-31T13:58:00.0;10.2620;7.9595;7.0157;0.9438;16.0406;7.9595;7.0157;0.9438;16.0406;1.0000;64.0636;0.0080;291.8646;4.9932;0.0011;0.0000;0.0013;0.0093;0.0067;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1528;0.000000;0;0;7.9595;7.0157;0.9438;16.0406
2014-12-31T13:58:00.0/2014-12-31T13:59:00.0;10.2334;7.9339;6.9912;0.9428;16.0292;7.9340;6.9912;0.9428;16.0292;1.0000;64.1412;0.0080;291.8430;4.9949;0.0011;0.0000;0.0013;0.0093;0.0068;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1528;0.000000;0;0;7.9340;6.9912;0.9428;16.0292
2014-12-31T13:59:00.0/2014-12-31T14:00:00.0;10.2045;7.9081;6.9664;0.9417;16.0175;7.9081;6.9664;0.9417;16.0175;1.0000;64.2196;0.0080;291.8214;4.9966;0.0011;0.0000;0.0013;0.0093;0.0068;0.0000;0.0000;0.0000;nan;0;0.1752;0.0604;0.0291;0.1529;0.000000;0;0;7.9081;6.9664;0.9417;16.0175
